xx_config_id,xx_readable,x1_local_id,x1_name,x2_local_id,x2_name,raw_arity,raw_tuple,raw_tuple_id,role_overlay
1597,"XX[X[0,2|0,1],X[2,0|1,1]]",19,"X[0,2|0,1]",58,"X[2,0|1,1]",4,"(2,1,6,4)",1597,"('A_X1','B_X1','A_X2','B_X2')"
1598,"XX[X[0,2|0,1],X[2,0|1,2]]",19,"X[0,2|0,1]",59,"X[2,0|1,2]",4,"(2,1,6,5)",1598,"('A_X1','B_X1','A_X2','B_X2')"
1599,"XX[X[0,2|0,1],X[2,0|2,0]]",19,"X[0,2|0,1]",60,"X[2,0|2,0]",4,"(2,1,6,6)",1599,"('A_X1','B_X1','A_X2','B_X2')"
1600,"XX[X[0,2|0,1],X[2,0|2,1]]",19,"X[0,2|0,1]",61,"X[2,0|2,1]",4,"(2,1,6,7)",1600,"('A_X1','B_X1','A_X2','B_X2')"
1601,"XX[X[0,2|0,1],X[2,0|2,2]]",19,"X[0,2|0,1]",62,"X[2,0|2,2]",4,"(2,1,6,8)",1601,"('A_X1','B_X1','A_X2','B_X2')"
1602,"XX[X[0,2|0,1],X[2,1|0,0]]",19,"X[0,2|0,1]",63,"X[2,1|0,0]",4,"(2,1,7,0)",1602,"('A_X1','B_X1','A_X2','B_X2')"
1603,"XX[X[0,2|0,1],X[2,1|0,1]]",19,"X[0,2|0,1]",64,"X[2,1|0,1]",4,"(2,1,7,1)",1603,"('A_X1','B_X1','A_X2','B_X2')"
1604,"XX[X[0,2|0,1],X[2,1|0,2]]",19,"X[0,2|0,1]",65,"X[2,1|0,2]",4,"(2,1,7,2)",1604,"('A_X1','B_X1','A_X2','B_X2')"
1605,"XX[X[0,2|0,1],X[2,1|1,0]]",19,"X[0,2|0,1]",66,"X[2,1|1,0]",4,"(2,1,7,3)",1605,"('A_X1','B_X1','A_X2','B_X2')"
1606,"XX[X[0,2|0,1],X[2,1|1,1]]",19,"X[0,2|0,1]",67,"X[2,1|1,1]",4,"(2,1,7,4)",1606,"('A_X1','B_X1','A_X2','B_X2')"
1607,"XX[X[0,2|0,1],X[2,1|1,2]]",19,"X[0,2|0,1]",68,"X[2,1|1,2]",4,"(2,1,7,5)",1607,"('A_X1','B_X1','A_X2','B_X2')"
1608,"XX[X[0,2|0,1],X[2,1|2,0]]",19,"X[0,2|0,1]",69,"X[2,1|2,0]",4,"(2,1,7,6)",1608,"('A_X1','B_X1','A_X2','B_X2')"
1609,"XX[X[0,2|0,1],X[2,1|2,1]]",19,"X[0,2|0,1]",70,"X[2,1|2,1]",4,"(2,1,7,7)",1609,"('A_X1','B_X1','A_X2','B_X2')"
1610,"XX[X[0,2|0,1],X[2,1|2,2]]",19,"X[0,2|0,1]",71,"X[2,1|2,2]",4,"(2,1,7,8)",1610,"('A_X1','B_X1','A_X2','B_X2')"
1611,"XX[X[0,2|0,1],X[2,2|0,0]]",19,"X[0,2|0,1]",72,"X[2,2|0,0]",4,"(2,1,8,0)",1611,"('A_X1','B_X1','A_X2','B_X2')"
1612,"XX[X[0,2|0,1],X[2,2|0,1]]",19,"X[0,2|0,1]",73,"X[2,2|0,1]",4,"(2,1,8,1)",1612,"('A_X1','B_X1','A_X2','B_X2')"
1613,"XX[X[0,2|0,1],X[2,2|0,2]]",19,"X[0,2|0,1]",74,"X[2,2|0,2]",4,"(2,1,8,2)",1613,"('A_X1','B_X1','A_X2','B_X2')"
1614,"XX[X[0,2|0,1],X[2,2|1,0]]",19,"X[0,2|0,1]",75,"X[2,2|1,0]",4,"(2,1,8,3)",1614,"('A_X1','B_X1','A_X2','B_X2')"
1615,"XX[X[0,2|0,1],X[2,2|1,1]]",19,"X[0,2|0,1]",76,"X[2,2|1,1]",4,"(2,1,8,4)",1615,"('A_X1','B_X1','A_X2','B_X2')"
1616,"XX[X[0,2|0,1],X[2,2|1,2]]",19,"X[0,2|0,1]",77,"X[2,2|1,2]",4,"(2,1,8,5)",1616,"('A_X1','B_X1','A_X2','B_X2')"
1617,"XX[X[0,2|0,1],X[2,2|2,0]]",19,"X[0,2|0,1]",78,"X[2,2|2,0]",4,"(2,1,8,6)",1617,"('A_X1','B_X1','A_X2','B_X2')"
1618,"XX[X[0,2|0,1],X[2,2|2,1]]",19,"X[0,2|0,1]",79,"X[2,2|2,1]",4,"(2,1,8,7)",1618,"('A_X1','B_X1','A_X2','B_X2')"
1619,"XX[X[0,2|0,1],X[2,2|2,2]]",19,"X[0,2|0,1]",80,"X[2,2|2,2]",4,"(2,1,8,8)",1619,"('A_X1','B_X1','A_X2','B_X2')"
1620,"XX[X[0,2|0,2],X[0,0|0,0]]",20,"X[0,2|0,2]",0,"X[0,0|0,0]",4,"(2,2,0,0)",1620,"('A_X1','B_X1','A_X2','B_X2')"
1621,"XX[X[0,2|0,2],X[0,0|0,1]]",20,"X[0,2|0,2]",1,"X[0,0|0,1]",4,"(2,2,0,1)",1621,"('A_X1','B_X1','A_X2','B_X2')"
1622,"XX[X[0,2|0,2],X[0,0|0,2]]",20,"X[0,2|0,2]",2,"X[0,0|0,2]",4,"(2,2,0,2)",1622,"('A_X1','B_X1','A_X2','B_X2')"
1623,"XX[X[0,2|0,2],X[0,0|1,0]]",20,"X[0,2|0,2]",3,"X[0,0|1,0]",4,"(2,2,0,3)",1623,"('A_X1','B_X1','A_X2','B_X2')"
1624,"XX[X[0,2|0,2],X[0,0|1,1]]",20,"X[0,2|0,2]",4,"X[0,0|1,1]",4,"(2,2,0,4)",1624,"('A_X1','B_X1','A_X2','B_X2')"
1625,"XX[X[0,2|0,2],X[0,0|1,2]]",20,"X[0,2|0,2]",5,"X[0,0|1,2]",4,"(2,2,0,5)",1625,"('A_X1','B_X1','A_X2','B_X2')"
1626,"XX[X[0,2|0,2],X[0,0|2,0]]",20,"X[0,2|0,2]",6,"X[0,0|2,0]",4,"(2,2,0,6)",1626,"('A_X1','B_X1','A_X2','B_X2')"
1627,"XX[X[0,2|0,2],X[0,0|2,1]]",20,"X[0,2|0,2]",7,"X[0,0|2,1]",4,"(2,2,0,7)",1627,"('A_X1','B_X1','A_X2','B_X2')"
1628,"XX[X[0,2|0,2],X[0,0|2,2]]",20,"X[0,2|0,2]",8,"X[0,0|2,2]",4,"(2,2,0,8)",1628,"('A_X1','B_X1','A_X2','B_X2')"
1629,"XX[X[0,2|0,2],X[0,1|0,0]]",20,"X[0,2|0,2]",9,"X[0,1|0,0]",4,"(2,2,1,0)",1629,"('A_X1','B_X1','A_X2','B_X2')"
1630,"XX[X[0,2|0,2],X[0,1|0,1]]",20,"X[0,2|0,2]",10,"X[0,1|0,1]",4,"(2,2,1,1)",1630,"('A_X1','B_X1','A_X2','B_X2')"
1631,"XX[X[0,2|0,2],X[0,1|0,2]]",20,"X[0,2|0,2]",11,"X[0,1|0,2]",4,"(2,2,1,2)",1631,"('A_X1','B_X1','A_X2','B_X2')"
1632,"XX[X[0,2|0,2],X[0,1|1,0]]",20,"X[0,2|0,2]",12,"X[0,1|1,0]",4,"(2,2,1,3)",1632,"('A_X1','B_X1','A_X2','B_X2')"
1633,"XX[X[0,2|0,2],X[0,1|1,1]]",20,"X[0,2|0,2]",13,"X[0,1|1,1]",4,"(2,2,1,4)",1633,"('A_X1','B_X1','A_X2','B_X2')"
1634,"XX[X[0,2|0,2],X[0,1|1,2]]",20,"X[0,2|0,2]",14,"X[0,1|1,2]",4,"(2,2,1,5)",1634,"('A_X1','B_X1','A_X2','B_X2')"
1635,"XX[X[0,2|0,2],X[0,1|2,0]]",20,"X[0,2|0,2]",15,"X[0,1|2,0]",4,"(2,2,1,6)",1635,"('A_X1','B_X1','A_X2','B_X2')"
1636,"XX[X[0,2|0,2],X[0,1|2,1]]",20,"X[0,2|0,2]",16,"X[0,1|2,1]",4,"(2,2,1,7)",1636,"('A_X1','B_X1','A_X2','B_X2')"
1637,"XX[X[0,2|0,2],X[0,1|2,2]]",20,"X[0,2|0,2]",17,"X[0,1|2,2]",4,"(2,2,1,8)",1637,"('A_X1','B_X1','A_X2','B_X2')"
1638,"XX[X[0,2|0,2],X[0,2|0,0]]",20,"X[0,2|0,2]",18,"X[0,2|0,0]",4,"(2,2,2,0)",1638,"('A_X1','B_X1','A_X2','B_X2')"
1639,"XX[X[0,2|0,2],X[0,2|0,1]]",20,"X[0,2|0,2]",19,"X[0,2|0,1]",4,"(2,2,2,1)",1639,"('A_X1','B_X1','A_X2','B_X2')"
1640,"XX[X[0,2|0,2],X[0,2|0,2]]",20,"X[0,2|0,2]",20,"X[0,2|0,2]",4,"(2,2,2,2)",1640,"('A_X1','B_X1','A_X2','B_X2')"
1641,"XX[X[0,2|0,2],X[0,2|1,0]]",20,"X[0,2|0,2]",21,"X[0,2|1,0]",4,"(2,2,2,3)",1641,"('A_X1','B_X1','A_X2','B_X2')"
1642,"XX[X[0,2|0,2],X[0,2|1,1]]",20,"X[0,2|0,2]",22,"X[0,2|1,1]",4,"(2,2,2,4)",1642,"('A_X1','B_X1','A_X2','B_X2')"
1643,"XX[X[0,2|0,2],X[0,2|1,2]]",20,"X[0,2|0,2]",23,"X[0,2|1,2]",4,"(2,2,2,5)",1643,"('A_X1','B_X1','A_X2','B_X2')"
1644,"XX[X[0,2|0,2],X[0,2|2,0]]",20,"X[0,2|0,2]",24,"X[0,2|2,0]",4,"(2,2,2,6)",1644,"('A_X1','B_X1','A_X2','B_X2')"
1645,"XX[X[0,2|0,2],X[0,2|2,1]]",20,"X[0,2|0,2]",25,"X[0,2|2,1]",4,"(2,2,2,7)",1645,"('A_X1','B_X1','A_X2','B_X2')"
1646,"XX[X[0,2|0,2],X[0,2|2,2]]",20,"X[0,2|0,2]",26,"X[0,2|2,2]",4,"(2,2,2,8)",1646,"('A_X1','B_X1','A_X2','B_X2')"
1647,"XX[X[0,2|0,2],X[1,0|0,0]]",20,"X[0,2|0,2]",27,"X[1,0|0,0]",4,"(2,2,3,0)",1647,"('A_X1','B_X1','A_X2','B_X2')"
1648,"XX[X[0,2|0,2],X[1,0|0,1]]",20,"X[0,2|0,2]",28,"X[1,0|0,1]",4,"(2,2,3,1)",1648,"('A_X1','B_X1','A_X2','B_X2')"
1649,"XX[X[0,2|0,2],X[1,0|0,2]]",20,"X[0,2|0,2]",29,"X[1,0|0,2]",4,"(2,2,3,2)",1649,"('A_X1','B_X1','A_X2','B_X2')"
1650,"XX[X[0,2|0,2],X[1,0|1,0]]",20,"X[0,2|0,2]",30,"X[1,0|1,0]",4,"(2,2,3,3)",1650,"('A_X1','B_X1','A_X2','B_X2')"
1651,"XX[X[0,2|0,2],X[1,0|1,1]]",20,"X[0,2|0,2]",31,"X[1,0|1,1]",4,"(2,2,3,4)",1651,"('A_X1','B_X1','A_X2','B_X2')"
1652,"XX[X[0,2|0,2],X[1,0|1,2]]",20,"X[0,2|0,2]",32,"X[1,0|1,2]",4,"(2,2,3,5)",1652,"('A_X1','B_X1','A_X2','B_X2')"
1653,"XX[X[0,2|0,2],X[1,0|2,0]]",20,"X[0,2|0,2]",33,"X[1,0|2,0]",4,"(2,2,3,6)",1653,"('A_X1','B_X1','A_X2','B_X2')"
1654,"XX[X[0,2|0,2],X[1,0|2,1]]",20,"X[0,2|0,2]",34,"X[1,0|2,1]",4,"(2,2,3,7)",1654,"('A_X1','B_X1','A_X2','B_X2')"
1655,"XX[X[0,2|0,2],X[1,0|2,2]]",20,"X[0,2|0,2]",35,"X[1,0|2,2]",4,"(2,2,3,8)",1655,"('A_X1','B_X1','A_X2','B_X2')"
1656,"XX[X[0,2|0,2],X[1,1|0,0]]",20,"X[0,2|0,2]",36,"X[1,1|0,0]",4,"(2,2,4,0)",1656,"('A_X1','B_X1','A_X2','B_X2')"
1657,"XX[X[0,2|0,2],X[1,1|0,1]]",20,"X[0,2|0,2]",37,"X[1,1|0,1]",4,"(2,2,4,1)",1657,"('A_X1','B_X1','A_X2','B_X2')"
1658,"XX[X[0,2|0,2],X[1,1|0,2]]",20,"X[0,2|0,2]",38,"X[1,1|0,2]",4,"(2,2,4,2)",1658,"('A_X1','B_X1','A_X2','B_X2')"
1659,"XX[X[0,2|0,2],X[1,1|1,0]]",20,"X[0,2|0,2]",39,"X[1,1|1,0]",4,"(2,2,4,3)",1659,"('A_X1','B_X1','A_X2','B_X2')"
1660,"XX[X[0,2|0,2],X[1,1|1,1]]",20,"X[0,2|0,2]",40,"X[1,1|1,1]",4,"(2,2,4,4)",1660,"('A_X1','B_X1','A_X2','B_X2')"
1661,"XX[X[0,2|0,2],X[1,1|1,2]]",20,"X[0,2|0,2]",41,"X[1,1|1,2]",4,"(2,2,4,5)",1661,"('A_X1','B_X1','A_X2','B_X2')"
1662,"XX[X[0,2|0,2],X[1,1|2,0]]",20,"X[0,2|0,2]",42,"X[1,1|2,0]",4,"(2,2,4,6)",1662,"('A_X1','B_X1','A_X2','B_X2')"
1663,"XX[X[0,2|0,2],X[1,1|2,1]]",20,"X[0,2|0,2]",43,"X[1,1|2,1]",4,"(2,2,4,7)",1663,"('A_X1','B_X1','A_X2','B_X2')"
1664,"XX[X[0,2|0,2],X[1,1|2,2]]",20,"X[0,2|0,2]",44,"X[1,1|2,2]",4,"(2,2,4,8)",1664,"('A_X1','B_X1','A_X2','B_X2')"
1665,"XX[X[0,2|0,2],X[1,2|0,0]]",20,"X[0,2|0,2]",45,"X[1,2|0,0]",4,"(2,2,5,0)",1665,"('A_X1','B_X1','A_X2','B_X2')"
1666,"XX[X[0,2|0,2],X[1,2|0,1]]",20,"X[0,2|0,2]",46,"X[1,2|0,1]",4,"(2,2,5,1)",1666,"('A_X1','B_X1','A_X2','B_X2')"
1667,"XX[X[0,2|0,2],X[1,2|0,2]]",20,"X[0,2|0,2]",47,"X[1,2|0,2]",4,"(2,2,5,2)",1667,"('A_X1','B_X1','A_X2','B_X2')"
1668,"XX[X[0,2|0,2],X[1,2|1,0]]",20,"X[0,2|0,2]",48,"X[1,2|1,0]",4,"(2,2,5,3)",1668,"('A_X1','B_X1','A_X2','B_X2')"
1669,"XX[X[0,2|0,2],X[1,2|1,1]]",20,"X[0,2|0,2]",49,"X[1,2|1,1]",4,"(2,2,5,4)",1669,"('A_X1','B_X1','A_X2','B_X2')"
1670,"XX[X[0,2|0,2],X[1,2|1,2]]",20,"X[0,2|0,2]",50,"X[1,2|1,2]",4,"(2,2,5,5)",1670,"('A_X1','B_X1','A_X2','B_X2')"
1671,"XX[X[0,2|0,2],X[1,2|2,0]]",20,"X[0,2|0,2]",51,"X[1,2|2,0]",4,"(2,2,5,6)",1671,"('A_X1','B_X1','A_X2','B_X2')"
1672,"XX[X[0,2|0,2],X[1,2|2,1]]",20,"X[0,2|0,2]",52,"X[1,2|2,1]",4,"(2,2,5,7)",1672,"('A_X1','B_X1','A_X2','B_X2')"
1673,"XX[X[0,2|0,2],X[1,2|2,2]]",20,"X[0,2|0,2]",53,"X[1,2|2,2]",4,"(2,2,5,8)",1673,"('A_X1','B_X1','A_X2','B_X2')"
1674,"XX[X[0,2|0,2],X[2,0|0,0]]",20,"X[0,2|0,2]",54,"X[2,0|0,0]",4,"(2,2,6,0)",1674,"('A_X1','B_X1','A_X2','B_X2')"
1675,"XX[X[0,2|0,2],X[2,0|0,1]]",20,"X[0,2|0,2]",55,"X[2,0|0,1]",4,"(2,2,6,1)",1675,"('A_X1','B_X1','A_X2','B_X2')"
1676,"XX[X[0,2|0,2],X[2,0|0,2]]",20,"X[0,2|0,2]",56,"X[2,0|0,2]",4,"(2,2,6,2)",1676,"('A_X1','B_X1','A_X2','B_X2')"
1677,"XX[X[0,2|0,2],X[2,0|1,0]]",20,"X[0,2|0,2]",57,"X[2,0|1,0]",4,"(2,2,6,3)",1677,"('A_X1','B_X1','A_X2','B_X2')"
1678,"XX[X[0,2|0,2],X[2,0|1,1]]",20,"X[0,2|0,2]",58,"X[2,0|1,1]",4,"(2,2,6,4)",1678,"('A_X1','B_X1','A_X2','B_X2')"
1679,"XX[X[0,2|0,2],X[2,0|1,2]]",20,"X[0,2|0,2]",59,"X[2,0|1,2]",4,"(2,2,6,5)",1679,"('A_X1','B_X1','A_X2','B_X2')"
1680,"XX[X[0,2|0,2],X[2,0|2,0]]",20,"X[0,2|0,2]",60,"X[2,0|2,0]",4,"(2,2,6,6)",1680,"('A_X1','B_X1','A_X2','B_X2')"
1681,"XX[X[0,2|0,2],X[2,0|2,1]]",20,"X[0,2|0,2]",61,"X[2,0|2,1]",4,"(2,2,6,7)",1681,"('A_X1','B_X1','A_X2','B_X2')"
1682,"XX[X[0,2|0,2],X[2,0|2,2]]",20,"X[0,2|0,2]",62,"X[2,0|2,2]",4,"(2,2,6,8)",1682,"('A_X1','B_X1','A_X2','B_X2')"
1683,"XX[X[0,2|0,2],X[2,1|0,0]]",20,"X[0,2|0,2]",63,"X[2,1|0,0]",4,"(2,2,7,0)",1683,"('A_X1','B_X1','A_X2','B_X2')"
1684,"XX[X[0,2|0,2],X[2,1|0,1]]",20,"X[0,2|0,2]",64,"X[2,1|0,1]",4,"(2,2,7,1)",1684,"('A_X1','B_X1','A_X2','B_X2')"
1685,"XX[X[0,2|0,2],X[2,1|0,2]]",20,"X[0,2|0,2]",65,"X[2,1|0,2]",4,"(2,2,7,2)",1685,"('A_X1','B_X1','A_X2','B_X2')"
1686,"XX[X[0,2|0,2],X[2,1|1,0]]",20,"X[0,2|0,2]",66,"X[2,1|1,0]",4,"(2,2,7,3)",1686,"('A_X1','B_X1','A_X2','B_X2')"
1687,"XX[X[0,2|0,2],X[2,1|1,1]]",20,"X[0,2|0,2]",67,"X[2,1|1,1]",4,"(2,2,7,4)",1687,"('A_X1','B_X1','A_X2','B_X2')"
1688,"XX[X[0,2|0,2],X[2,1|1,2]]",20,"X[0,2|0,2]",68,"X[2,1|1,2]",4,"(2,2,7,5)",1688,"('A_X1','B_X1','A_X2','B_X2')"
1689,"XX[X[0,2|0,2],X[2,1|2,0]]",20,"X[0,2|0,2]",69,"X[2,1|2,0]",4,"(2,2,7,6)",1689,"('A_X1','B_X1','A_X2','B_X2')"
1690,"XX[X[0,2|0,2],X[2,1|2,1]]",20,"X[0,2|0,2]",70,"X[2,1|2,1]",4,"(2,2,7,7)",1690,"('A_X1','B_X1','A_X2','B_X2')"
1691,"XX[X[0,2|0,2],X[2,1|2,2]]",20,"X[0,2|0,2]",71,"X[2,1|2,2]",4,"(2,2,7,8)",1691,"('A_X1','B_X1','A_X2','B_X2')"
1692,"XX[X[0,2|0,2],X[2,2|0,0]]",20,"X[0,2|0,2]",72,"X[2,2|0,0]",4,"(2,2,8,0)",1692,"('A_X1','B_X1','A_X2','B_X2')"
1693,"XX[X[0,2|0,2],X[2,2|0,1]]",20,"X[0,2|0,2]",73,"X[2,2|0,1]",4,"(2,2,8,1)",1693,"('A_X1','B_X1','A_X2','B_X2')"
1694,"XX[X[0,2|0,2],X[2,2|0,2]]",20,"X[0,2|0,2]",74,"X[2,2|0,2]",4,"(2,2,8,2)",1694,"('A_X1','B_X1','A_X2','B_X2')"
1695,"XX[X[0,2|0,2],X[2,2|1,0]]",20,"X[0,2|0,2]",75,"X[2,2|1,0]",4,"(2,2,8,3)",1695,"('A_X1','B_X1','A_X2','B_X2')"
1696,"XX[X[0,2|0,2],X[2,2|1,1]]",20,"X[0,2|0,2]",76,"X[2,2|1,1]",4,"(2,2,8,4)",1696,"('A_X1','B_X1','A_X2','B_X2')"
1697,"XX[X[0,2|0,2],X[2,2|1,2]]",20,"X[0,2|0,2]",77,"X[2,2|1,2]",4,"(2,2,8,5)",1697,"('A_X1','B_X1','A_X2','B_X2')"
1698,"XX[X[0,2|0,2],X[2,2|2,0]]",20,"X[0,2|0,2]",78,"X[2,2|2,0]",4,"(2,2,8,6)",1698,"('A_X1','B_X1','A_X2','B_X2')"
1699,"XX[X[0,2|0,2],X[2,2|2,1]]",20,"X[0,2|0,2]",79,"X[2,2|2,1]",4,"(2,2,8,7)",1699,"('A_X1','B_X1','A_X2','B_X2')"
1700,"XX[X[0,2|0,2],X[2,2|2,2]]",20,"X[0,2|0,2]",80,"X[2,2|2,2]",4,"(2,2,8,8)",1700,"('A_X1','B_X1','A_X2','B_X2')"
1701,"XX[X[0,2|1,0],X[0,0|0,0]]",21,"X[0,2|1,0]",0,"X[0,0|0,0]",4,"(2,3,0,0)",1701,"('A_X1','B_X1','A_X2','B_X2')"
1702,"XX[X[0,2|1,0],X[0,0|0,1]]",21,"X[0,2|1,0]",1,"X[0,0|0,1]",4,"(2,3,0,1)",1702,"('A_X1','B_X1','A_X2','B_X2')"
1703,"XX[X[0,2|1,0],X[0,0|0,2]]",21,"X[0,2|1,0]",2,"X[0,0|0,2]",4,"(2,3,0,2)",1703,"('A_X1','B_X1','A_X2','B_X2')"
1704,"XX[X[0,2|1,0],X[0,0|1,0]]",21,"X[0,2|1,0]",3,"X[0,0|1,0]",4,"(2,3,0,3)",1704,"('A_X1','B_X1','A_X2','B_X2')"
1705,"XX[X[0,2|1,0],X[0,0|1,1]]",21,"X[0,2|1,0]",4,"X[0,0|1,1]",4,"(2,3,0,4)",1705,"('A_X1','B_X1','A_X2','B_X2')"
1706,"XX[X[0,2|1,0],X[0,0|1,2]]",21,"X[0,2|1,0]",5,"X[0,0|1,2]",4,"(2,3,0,5)",1706,"('A_X1','B_X1','A_X2','B_X2')"
1707,"XX[X[0,2|1,0],X[0,0|2,0]]",21,"X[0,2|1,0]",6,"X[0,0|2,0]",4,"(2,3,0,6)",1707,"('A_X1','B_X1','A_X2','B_X2')"
1708,"XX[X[0,2|1,0],X[0,0|2,1]]",21,"X[0,2|1,0]",7,"X[0,0|2,1]",4,"(2,3,0,7)",1708,"('A_X1','B_X1','A_X2','B_X2')"
1709,"XX[X[0,2|1,0],X[0,0|2,2]]",21,"X[0,2|1,0]",8,"X[0,0|2,2]",4,"(2,3,0,8)",1709,"('A_X1','B_X1','A_X2','B_X2')"
1710,"XX[X[0,2|1,0],X[0,1|0,0]]",21,"X[0,2|1,0]",9,"X[0,1|0,0]",4,"(2,3,1,0)",1710,"('A_X1','B_X1','A_X2','B_X2')"
1711,"XX[X[0,2|1,0],X[0,1|0,1]]",21,"X[0,2|1,0]",10,"X[0,1|0,1]",4,"(2,3,1,1)",1711,"('A_X1','B_X1','A_X2','B_X2')"
1712,"XX[X[0,2|1,0],X[0,1|0,2]]",21,"X[0,2|1,0]",11,"X[0,1|0,2]",4,"(2,3,1,2)",1712,"('A_X1','B_X1','A_X2','B_X2')"
1713,"XX[X[0,2|1,0],X[0,1|1,0]]",21,"X[0,2|1,0]",12,"X[0,1|1,0]",4,"(2,3,1,3)",1713,"('A_X1','B_X1','A_X2','B_X2')"
1714,"XX[X[0,2|1,0],X[0,1|1,1]]",21,"X[0,2|1,0]",13,"X[0,1|1,1]",4,"(2,3,1,4)",1714,"('A_X1','B_X1','A_X2','B_X2')"
1715,"XX[X[0,2|1,0],X[0,1|1,2]]",21,"X[0,2|1,0]",14,"X[0,1|1,2]",4,"(2,3,1,5)",1715,"('A_X1','B_X1','A_X2','B_X2')"
1716,"XX[X[0,2|1,0],X[0,1|2,0]]",21,"X[0,2|1,0]",15,"X[0,1|2,0]",4,"(2,3,1,6)",1716,"('A_X1','B_X1','A_X2','B_X2')"
1717,"XX[X[0,2|1,0],X[0,1|2,1]]",21,"X[0,2|1,0]",16,"X[0,1|2,1]",4,"(2,3,1,7)",1717,"('A_X1','B_X1','A_X2','B_X2')"
1718,"XX[X[0,2|1,0],X[0,1|2,2]]",21,"X[0,2|1,0]",17,"X[0,1|2,2]",4,"(2,3,1,8)",1718,"('A_X1','B_X1','A_X2','B_X2')"
1719,"XX[X[0,2|1,0],X[0,2|0,0]]",21,"X[0,2|1,0]",18,"X[0,2|0,0]",4,"(2,3,2,0)",1719,"('A_X1','B_X1','A_X2','B_X2')"
1720,"XX[X[0,2|1,0],X[0,2|0,1]]",21,"X[0,2|1,0]",19,"X[0,2|0,1]",4,"(2,3,2,1)",1720,"('A_X1','B_X1','A_X2','B_X2')"
1721,"XX[X[0,2|1,0],X[0,2|0,2]]",21,"X[0,2|1,0]",20,"X[0,2|0,2]",4,"(2,3,2,2)",1721,"('A_X1','B_X1','A_X2','B_X2')"
1722,"XX[X[0,2|1,0],X[0,2|1,0]]",21,"X[0,2|1,0]",21,"X[0,2|1,0]",4,"(2,3,2,3)",1722,"('A_X1','B_X1','A_X2','B_X2')"
1723,"XX[X[0,2|1,0],X[0,2|1,1]]",21,"X[0,2|1,0]",22,"X[0,2|1,1]",4,"(2,3,2,4)",1723,"('A_X1','B_X1','A_X2','B_X2')"
1724,"XX[X[0,2|1,0],X[0,2|1,2]]",21,"X[0,2|1,0]",23,"X[0,2|1,2]",4,"(2,3,2,5)",1724,"('A_X1','B_X1','A_X2','B_X2')"
1725,"XX[X[0,2|1,0],X[0,2|2,0]]",21,"X[0,2|1,0]",24,"X[0,2|2,0]",4,"(2,3,2,6)",1725,"('A_X1','B_X1','A_X2','B_X2')"
1726,"XX[X[0,2|1,0],X[0,2|2,1]]",21,"X[0,2|1,0]",25,"X[0,2|2,1]",4,"(2,3,2,7)",1726,"('A_X1','B_X1','A_X2','B_X2')"
1727,"XX[X[0,2|1,0],X[0,2|2,2]]",21,"X[0,2|1,0]",26,"X[0,2|2,2]",4,"(2,3,2,8)",1727,"('A_X1','B_X1','A_X2','B_X2')"
1728,"XX[X[0,2|1,0],X[1,0|0,0]]",21,"X[0,2|1,0]",27,"X[1,0|0,0]",4,"(2,3,3,0)",1728,"('A_X1','B_X1','A_X2','B_X2')"
1729,"XX[X[0,2|1,0],X[1,0|0,1]]",21,"X[0,2|1,0]",28,"X[1,0|0,1]",4,"(2,3,3,1)",1729,"('A_X1','B_X1','A_X2','B_X2')"
1730,"XX[X[0,2|1,0],X[1,0|0,2]]",21,"X[0,2|1,0]",29,"X[1,0|0,2]",4,"(2,3,3,2)",1730,"('A_X1','B_X1','A_X2','B_X2')"
1731,"XX[X[0,2|1,0],X[1,0|1,0]]",21,"X[0,2|1,0]",30,"X[1,0|1,0]",4,"(2,3,3,3)",1731,"('A_X1','B_X1','A_X2','B_X2')"
1732,"XX[X[0,2|1,0],X[1,0|1,1]]",21,"X[0,2|1,0]",31,"X[1,0|1,1]",4,"(2,3,3,4)",1732,"('A_X1','B_X1','A_X2','B_X2')"
1733,"XX[X[0,2|1,0],X[1,0|1,2]]",21,"X[0,2|1,0]",32,"X[1,0|1,2]",4,"(2,3,3,5)",1733,"('A_X1','B_X1','A_X2','B_X2')"
1734,"XX[X[0,2|1,0],X[1,0|2,0]]",21,"X[0,2|1,0]",33,"X[1,0|2,0]",4,"(2,3,3,6)",1734,"('A_X1','B_X1','A_X2','B_X2')"
1735,"XX[X[0,2|1,0],X[1,0|2,1]]",21,"X[0,2|1,0]",34,"X[1,0|2,1]",4,"(2,3,3,7)",1735,"('A_X1','B_X1','A_X2','B_X2')"
1736,"XX[X[0,2|1,0],X[1,0|2,2]]",21,"X[0,2|1,0]",35,"X[1,0|2,2]",4,"(2,3,3,8)",1736,"('A_X1','B_X1','A_X2','B_X2')"
1737,"XX[X[0,2|1,0],X[1,1|0,0]]",21,"X[0,2|1,0]",36,"X[1,1|0,0]",4,"(2,3,4,0)",1737,"('A_X1','B_X1','A_X2','B_X2')"
1738,"XX[X[0,2|1,0],X[1,1|0,1]]",21,"X[0,2|1,0]",37,"X[1,1|0,1]",4,"(2,3,4,1)",1738,"('A_X1','B_X1','A_X2','B_X2')"
1739,"XX[X[0,2|1,0],X[1,1|0,2]]",21,"X[0,2|1,0]",38,"X[1,1|0,2]",4,"(2,3,4,2)",1739,"('A_X1','B_X1','A_X2','B_X2')"
