support_type_id,canonical_state,alpha_row_support,alpha_col_support,beta_row_support,beta_col_support,gamma_row_support,gamma_col_support,orbit_size,active_count,auto_zero_count,orbit0_possible,all8_active,active_mask,provenance
4358,"('{0,1}', '{}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0}')","{0,1}",{},"{0,1}","{0,1,2}","{0,1,2}",{0},27,0,8,False,False,00000000,EXACT_DERIVED
4359,"('{0,1}', '{}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0,1}')","{0,1}",{},"{0,1}","{0,1,2}","{0,1,2}","{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
4360,"('{0,1}', '{}', '{0,1}', '{0,1,2}', '{0,1,2}', '{0,1,2}')","{0,1}",{},"{0,1}","{0,1,2}","{0,1,2}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4361,"('{0,1}', '{}', '{0,1,2}', '{}', '{}', '{}')","{0,1}",{},"{0,1,2}",{},{},{},3,0,8,False,False,00000000,EXACT_DERIVED
4362,"('{0,1}', '{}', '{0,1,2}', '{}', '{}', '{0}')","{0,1}",{},"{0,1,2}",{},{},{0},9,0,8,False,False,00000000,EXACT_DERIVED
4363,"('{0,1}', '{}', '{0,1,2}', '{}', '{}', '{0,1}')","{0,1}",{},"{0,1,2}",{},{},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4364,"('{0,1}', '{}', '{0,1,2}', '{}', '{}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{},{},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4365,"('{0,1}', '{}', '{0,1,2}', '{}', '{0}', '{}')","{0,1}",{},"{0,1,2}",{},{0},{},6,0,8,False,False,00000000,EXACT_DERIVED
4366,"('{0,1}', '{}', '{0,1,2}', '{}', '{0}', '{0}')","{0,1}",{},"{0,1,2}",{},{0},{0},18,0,8,False,False,00000000,EXACT_DERIVED
4367,"('{0,1}', '{}', '{0,1,2}', '{}', '{0}', '{0,1}')","{0,1}",{},"{0,1,2}",{},{0},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4368,"('{0,1}', '{}', '{0,1,2}', '{}', '{0}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{},{0},"{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
4369,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1}', '{}')","{0,1}",{},"{0,1,2}",{},"{0,1}",{},3,0,8,False,False,00000000,EXACT_DERIVED
4370,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1}', '{0}')","{0,1}",{},"{0,1,2}",{},"{0,1}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
4371,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1}', '{0,1}')","{0,1}",{},"{0,1,2}",{},"{0,1}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4372,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{},"{0,1}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4373,"('{0,1}', '{}', '{0,1,2}', '{}', '{2}', '{}')","{0,1}",{},"{0,1,2}",{},{2},{},3,0,8,False,False,00000000,EXACT_DERIVED
4374,"('{0,1}', '{}', '{0,1,2}', '{}', '{2}', '{0}')","{0,1}",{},"{0,1,2}",{},{2},{0},9,0,8,False,False,00000000,EXACT_DERIVED
4375,"('{0,1}', '{}', '{0,1,2}', '{}', '{2}', '{0,1}')","{0,1}",{},"{0,1,2}",{},{2},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4376,"('{0,1}', '{}', '{0,1,2}', '{}', '{2}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{},{2},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4377,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,2}', '{}')","{0,1}",{},"{0,1,2}",{},"{0,2}",{},6,0,8,False,False,00000000,EXACT_DERIVED
4378,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,2}', '{0}')","{0,1}",{},"{0,1,2}",{},"{0,2}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
4379,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,2}', '{0,1}')","{0,1}",{},"{0,1,2}",{},"{0,2}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4380,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{},"{0,2}","{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
4381,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{}')","{0,1}",{},"{0,1,2}",{},"{0,1,2}",{},3,0,8,False,False,00000000,EXACT_DERIVED
4382,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{0}')","{0,1}",{},"{0,1,2}",{},"{0,1,2}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
4383,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{0,1}')","{0,1}",{},"{0,1,2}",{},"{0,1,2}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4384,"('{0,1}', '{}', '{0,1,2}', '{}', '{0,1,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{},"{0,1,2}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4385,"('{0,1}', '{}', '{0,1,2}', '{0}', '{}', '{}')","{0,1}",{},"{0,1,2}",{0},{},{},9,0,8,False,False,00000000,EXACT_DERIVED
4386,"('{0,1}', '{}', '{0,1,2}', '{0}', '{}', '{0}')","{0,1}",{},"{0,1,2}",{0},{},{0},9,0,8,False,False,00000000,EXACT_DERIVED
4387,"('{0,1}', '{}', '{0,1,2}', '{0}', '{}', '{1}')","{0,1}",{},"{0,1,2}",{0},{},{1},18,0,8,False,False,00000000,EXACT_DERIVED
4388,"('{0,1}', '{}', '{0,1,2}', '{0}', '{}', '{0,1}')","{0,1}",{},"{0,1,2}",{0},{},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4389,"('{0,1}', '{}', '{0,1,2}', '{0}', '{}', '{1,2}')","{0,1}",{},"{0,1,2}",{0},{},"{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4390,"('{0,1}', '{}', '{0,1,2}', '{0}', '{}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{0},{},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4391,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0}', '{}')","{0,1}",{},"{0,1,2}",{0},{0},{},18,0,8,False,False,00000000,EXACT_DERIVED
4392,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0}', '{0}')","{0,1}",{},"{0,1,2}",{0},{0},{0},18,0,8,False,False,00000000,EXACT_DERIVED
4393,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0}', '{1}')","{0,1}",{},"{0,1,2}",{0},{0},{1},36,0,8,False,False,00000000,EXACT_DERIVED
4394,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0}', '{0,1}')","{0,1}",{},"{0,1,2}",{0},{0},"{0,1}",36,0,8,False,False,00000000,EXACT_DERIVED
4395,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0}', '{1,2}')","{0,1}",{},"{0,1,2}",{0},{0},"{1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4396,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{0},{0},"{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4397,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1}', '{}')","{0,1}",{},"{0,1,2}",{0},"{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
4398,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1}', '{0}')","{0,1}",{},"{0,1,2}",{0},"{0,1}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
4399,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1}', '{1}')","{0,1}",{},"{0,1,2}",{0},"{0,1}",{1},18,0,8,False,False,00000000,EXACT_DERIVED
4400,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1}', '{0,1}')","{0,1}",{},"{0,1,2}",{0},"{0,1}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4401,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1}', '{1,2}')","{0,1}",{},"{0,1,2}",{0},"{0,1}","{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4402,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{0},"{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4403,"('{0,1}', '{}', '{0,1,2}', '{0}', '{2}', '{}')","{0,1}",{},"{0,1,2}",{0},{2},{},9,0,8,False,False,00000000,EXACT_DERIVED
4404,"('{0,1}', '{}', '{0,1,2}', '{0}', '{2}', '{0}')","{0,1}",{},"{0,1,2}",{0},{2},{0},9,0,8,False,False,00000000,EXACT_DERIVED
4405,"('{0,1}', '{}', '{0,1,2}', '{0}', '{2}', '{1}')","{0,1}",{},"{0,1,2}",{0},{2},{1},18,0,8,False,False,00000000,EXACT_DERIVED
4406,"('{0,1}', '{}', '{0,1,2}', '{0}', '{2}', '{0,1}')","{0,1}",{},"{0,1,2}",{0},{2},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4407,"('{0,1}', '{}', '{0,1,2}', '{0}', '{2}', '{1,2}')","{0,1}",{},"{0,1,2}",{0},{2},"{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4408,"('{0,1}', '{}', '{0,1,2}', '{0}', '{2}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{0},{2},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4409,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,2}', '{}')","{0,1}",{},"{0,1,2}",{0},"{0,2}",{},18,0,8,False,False,00000000,EXACT_DERIVED
4410,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,2}', '{0}')","{0,1}",{},"{0,1,2}",{0},"{0,2}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
4411,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,2}', '{1}')","{0,1}",{},"{0,1,2}",{0},"{0,2}",{1},36,0,8,False,False,00000000,EXACT_DERIVED
4412,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,2}', '{0,1}')","{0,1}",{},"{0,1,2}",{0},"{0,2}","{0,1}",36,0,8,False,False,00000000,EXACT_DERIVED
4413,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,2}', '{1,2}')","{0,1}",{},"{0,1,2}",{0},"{0,2}","{1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4414,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{0},"{0,2}","{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4415,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{}')","{0,1}",{},"{0,1,2}",{0},"{0,1,2}",{},9,0,8,False,False,00000000,EXACT_DERIVED
4416,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{0}')","{0,1}",{},"{0,1,2}",{0},"{0,1,2}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
4417,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{1}')","{0,1}",{},"{0,1,2}",{0},"{0,1,2}",{1},18,0,8,False,False,00000000,EXACT_DERIVED
4418,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{0,1}')","{0,1}",{},"{0,1,2}",{0},"{0,1,2}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4419,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{1,2}')","{0,1}",{},"{0,1,2}",{0},"{0,1,2}","{1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4420,"('{0,1}', '{}', '{0,1,2}', '{0}', '{0,1,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}",{0},"{0,1,2}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4421,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{}', '{}')","{0,1}",{},"{0,1,2}","{0,1}",{},{},9,0,8,False,False,00000000,EXACT_DERIVED
4422,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{}', '{0}')","{0,1}",{},"{0,1,2}","{0,1}",{},{0},18,0,8,False,False,00000000,EXACT_DERIVED
4423,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1}",{},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4424,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{}', '{2}')","{0,1}",{},"{0,1,2}","{0,1}",{},{2},9,0,8,False,False,00000000,EXACT_DERIVED
4425,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{}', '{0,2}')","{0,1}",{},"{0,1,2}","{0,1}",{},"{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4426,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1}",{},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4427,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0}', '{}')","{0,1}",{},"{0,1,2}","{0,1}",{0},{},18,0,8,False,False,00000000,EXACT_DERIVED
4428,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0}')","{0,1}",{},"{0,1,2}","{0,1}",{0},{0},36,0,8,False,False,00000000,EXACT_DERIVED
4429,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1}",{0},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4430,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0}', '{2}')","{0,1}",{},"{0,1,2}","{0,1}",{0},{2},18,0,8,False,False,00000000,EXACT_DERIVED
4431,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0,2}')","{0,1}",{},"{0,1,2}","{0,1}",{0},"{0,2}",36,0,8,False,False,00000000,EXACT_DERIVED
4432,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1}",{0},"{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4433,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
4434,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
4435,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4436,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1}",{2},9,0,8,False,False,00000000,EXACT_DERIVED
4437,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0,2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1}","{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4438,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4439,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{2}', '{}')","{0,1}",{},"{0,1,2}","{0,1}",{2},{},9,0,8,False,False,00000000,EXACT_DERIVED
4440,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{2}', '{0}')","{0,1}",{},"{0,1,2}","{0,1}",{2},{0},18,0,8,False,False,00000000,EXACT_DERIVED
4441,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{2}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1}",{2},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4442,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{2}', '{2}')","{0,1}",{},"{0,1,2}","{0,1}",{2},{2},9,0,8,False,False,00000000,EXACT_DERIVED
4443,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{2}', '{0,2}')","{0,1}",{},"{0,1,2}","{0,1}",{2},"{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4444,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{2}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1}",{2},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4445,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,2}', '{}')","{0,1}",{},"{0,1,2}","{0,1}","{0,2}",{},18,0,8,False,False,00000000,EXACT_DERIVED
4446,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,2}', '{0}')","{0,1}",{},"{0,1,2}","{0,1}","{0,2}",{0},36,0,8,False,False,00000000,EXACT_DERIVED
4447,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,2}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1}","{0,2}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4448,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,2}', '{2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,2}",{2},18,0,8,False,False,00000000,EXACT_DERIVED
4449,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,2}', '{0,2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,2}","{0,2}",36,0,8,False,False,00000000,EXACT_DERIVED
4450,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,2}","{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4451,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1,2}",{},9,0,8,False,False,00000000,EXACT_DERIVED
4452,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1,2}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
4453,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1,2}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4454,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1,2}",{2},9,0,8,False,False,00000000,EXACT_DERIVED
4455,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0,2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1,2}","{0,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4456,"('{0,1}', '{}', '{0,1,2}', '{0,1}', '{0,1,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1}","{0,1,2}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4457,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{}')","{0,1}",{},"{0,1,2}","{0,1,2}",{},{},3,0,8,False,False,00000000,EXACT_DERIVED
4458,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{0}')","{0,1}",{},"{0,1,2}","{0,1,2}",{},{0},9,0,8,False,False,00000000,EXACT_DERIVED
4459,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1,2}",{},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4460,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1,2}",{},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4461,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{}')","{0,1}",{},"{0,1,2}","{0,1,2}",{0},{},6,0,8,False,False,00000000,EXACT_DERIVED
4462,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{0}')","{0,1}",{},"{0,1,2}","{0,1,2}",{0},{0},18,0,8,False,False,00000000,EXACT_DERIVED
4463,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1,2}",{0},"{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4464,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1,2}",{0},"{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
4465,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1}",{},3,0,8,False,False,00000000,EXACT_DERIVED
4466,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{0}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
4467,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4468,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4469,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{2}', '{}')","{0,1}",{},"{0,1,2}","{0,1,2}",{2},{},3,0,8,False,False,00000000,EXACT_DERIVED
4470,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{2}', '{0}')","{0,1}",{},"{0,1,2}","{0,1,2}",{2},{0},9,0,8,False,False,00000000,EXACT_DERIVED
4471,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{2}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1,2}",{2},"{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4472,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{2}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1,2}",{2},"{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4473,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,2}', '{}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,2}",{},6,0,8,False,False,00000000,EXACT_DERIVED
4474,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,2}', '{0}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,2}",{0},18,0,8,False,False,00000000,EXACT_DERIVED
4475,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,2}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,2}","{0,1}",18,0,8,False,False,00000000,EXACT_DERIVED
4476,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,2}","{0,1,2}",6,0,8,False,False,00000000,EXACT_DERIVED
4477,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1,2}', '{}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1,2}",{},3,0,8,False,False,00000000,EXACT_DERIVED
4478,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1,2}', '{0}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1,2}",{0},9,0,8,False,False,00000000,EXACT_DERIVED
4479,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1,2}', '{0,1}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1,2}","{0,1}",9,0,8,False,False,00000000,EXACT_DERIVED
4480,"('{0,1}', '{}', '{0,1,2}', '{0,1,2}', '{0,1,2}', '{0,1,2}')","{0,1}",{},"{0,1,2}","{0,1,2}","{0,1,2}","{0,1,2}",3,0,8,False,False,00000000,EXACT_DERIVED
4481,"('{0,1}', '{0}', '{}', '{}', '{}', '{}')","{0,1}",{0},{},{},{},{},9,0,8,False,False,00000000,EXACT_DERIVED
4482,"('{0,1}', '{0}', '{}', '{}', '{}', '{0}')","{0,1}",{0},{},{},{},{0},27,0,8,False,False,00000000,EXACT_DERIVED
4483,"('{0,1}', '{0}', '{}', '{}', '{}', '{0,1}')","{0,1}",{0},{},{},{},"{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
4484,"('{0,1}', '{0}', '{}', '{}', '{}', '{0,1,2}')","{0,1}",{0},{},{},{},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4485,"('{0,1}', '{0}', '{}', '{}', '{0}', '{}')","{0,1}",{0},{},{},{0},{},18,0,8,False,False,00000000,EXACT_DERIVED
4486,"('{0,1}', '{0}', '{}', '{}', '{0}', '{0}')","{0,1}",{0},{},{},{0},{0},54,0,8,False,False,00000000,EXACT_DERIVED
4487,"('{0,1}', '{0}', '{}', '{}', '{0}', '{0,1}')","{0,1}",{0},{},{},{0},"{0,1}",54,0,8,False,False,00000000,EXACT_DERIVED
4488,"('{0,1}', '{0}', '{}', '{}', '{0}', '{0,1,2}')","{0,1}",{0},{},{},{0},"{0,1,2}",18,0,8,False,False,00000000,EXACT_DERIVED
4489,"('{0,1}', '{0}', '{}', '{}', '{0,1}', '{}')","{0,1}",{0},{},{},"{0,1}",{},9,0,8,False,False,00000000,EXACT_DERIVED
4490,"('{0,1}', '{0}', '{}', '{}', '{0,1}', '{0}')","{0,1}",{0},{},{},"{0,1}",{0},27,0,8,False,False,00000000,EXACT_DERIVED
4491,"('{0,1}', '{0}', '{}', '{}', '{0,1}', '{0,1}')","{0,1}",{0},{},{},"{0,1}","{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
4492,"('{0,1}', '{0}', '{}', '{}', '{0,1}', '{0,1,2}')","{0,1}",{0},{},{},"{0,1}","{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4493,"('{0,1}', '{0}', '{}', '{}', '{2}', '{}')","{0,1}",{0},{},{},{2},{},9,0,8,False,False,00000000,EXACT_DERIVED
4494,"('{0,1}', '{0}', '{}', '{}', '{2}', '{0}')","{0,1}",{0},{},{},{2},{0},27,0,8,False,False,00000000,EXACT_DERIVED
4495,"('{0,1}', '{0}', '{}', '{}', '{2}', '{0,1}')","{0,1}",{0},{},{},{2},"{0,1}",27,0,8,False,False,00000000,EXACT_DERIVED
4496,"('{0,1}', '{0}', '{}', '{}', '{2}', '{0,1,2}')","{0,1}",{0},{},{},{2},"{0,1,2}",9,0,8,False,False,00000000,EXACT_DERIVED
4497,"('{0,1}', '{0}', '{}', '{}', '{0,2}', '{}')","{0,1}",{0},{},{},"{0,2}",{},18,0,8,False,False,00000000,EXACT_DERIVED
4498,"('{0,1}', '{0}', '{}', '{}', '{0,2}', '{0}')","{0,1}",{0},{},{},"{0,2}",{0},54,0,8,False,False,00000000,EXACT_DERIVED
